	dataset	davies-bouldin	dunn	method	params	setting_id	silhouette
474	yeast_dream5			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 6.0}	yeast_dream5_25	
475	yeast_dream5			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 6.5}	yeast_dream5_26	
476	yeast_dream5			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 7.0}	yeast_dream5_27	
477	yeast_dream5	8.701700684628983	0.019246353601432807	ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 0.5}	yeast_dream5_28	-0.14855312609745772
478	yeast_dream5	8.532668355728557	0.019550650683189674	ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 1.0}	yeast_dream5_29	-0.378313716749096
479	yeast_dream5			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 1.5}	yeast_dream5_30	
480	yeast_dream5			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 2.0}	yeast_dream5_31	
481	yeast_dream5			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 2.5}	yeast_dream5_32	
482	yeast_dream5			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 3.0}	yeast_dream5_33	
483	yeast_dream5			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 3.5}	yeast_dream5_34	
484	yeast_dream5			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 4.0}	yeast_dream5_35	
485	yeast_dream5			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 4.5}	yeast_dream5_36	
486	yeast_dream5			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 5.0}	yeast_dream5_37	
487	yeast_dream5			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 5.5}	yeast_dream5_38	
488	yeast_dream5			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 6.0}	yeast_dream5_39	
489	yeast_dream5			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 6.5}	yeast_dream5_40	
490	yeast_dream5			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 7.0}	yeast_dream5_41	
491	yeast_dream5	12.81589178692096	0.01973956967683583	ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 0.5}	yeast_dream5_42	-0.288253475925746
492	yeast_dream5	9.391135145355776	0.019953164616672077	ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 1.0}	yeast_dream5_43	-0.4534419133774585
493	yeast_dream5	8.411542073260758	0.019875960842866056	ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 1.5}	yeast_dream5_44	-0.43676424587955454
494	yeast_dream5			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 2.0}	yeast_dream5_45	
495	yeast_dream5			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 2.5}	yeast_dream5_46	
496	yeast_dream5			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 3.0}	yeast_dream5_47	
497	yeast_dream5			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 3.5}	yeast_dream5_48	
498	yeast_dream5			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 4.0}	yeast_dream5_49	
499	yeast_dream5			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 4.5}	yeast_dream5_50	
500	yeast_dream5			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 5.0}	yeast_dream5_51	
501	yeast_dream5			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 5.5}	yeast_dream5_52	
502	yeast_dream5			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 6.0}	yeast_dream5_53	
503	yeast_dream5			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 6.5}	yeast_dream5_54	
504	yeast_dream5			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 7.0}	yeast_dream5_55	
505	yeast_dream5	19.484754445104134	0.019246353601432807	ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 0.5}	yeast_dream5_56	-0.3049710440410562
506	yeast_dream5	9.930750178276673	0.02201033428061296	ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 1.0}	yeast_dream5_57	-0.3804595899275591
507	yeast_dream5	7.893313159866445	0.023020330172185077	ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 1.5}	yeast_dream5_58	-0.44896168904445616
508	yeast_dream5			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 2.0}	yeast_dream5_59	
509	yeast_dream5			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 2.5}	yeast_dream5_60	
510	yeast_dream5			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 3.0}	yeast_dream5_61	
511	yeast_dream5			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 3.5}	yeast_dream5_62	
512	yeast_dream5			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 4.0}	yeast_dream5_63	
513	yeast_dream5			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 4.5}	yeast_dream5_64	
514	yeast_dream5			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 5.0}	yeast_dream5_65	
515	yeast_dream5			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 5.5}	yeast_dream5_66	
516	yeast_dream5			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 6.0}	yeast_dream5_67	
517	yeast_dream5			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 6.5}	yeast_dream5_68	
518	yeast_dream5			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 7.0}	yeast_dream5_69	
519	yeast_dream5	17.98689944079185	0.0195021006939692	ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 0.5}	yeast_dream5_70	-0.15282273010271197
520	yeast_dream5	10.580589833677536	0.019631802741938945	ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 1.0}	yeast_dream5_71	-0.29476449545822103
521	yeast_dream5	8.10078575025812	0.019917919285368527	ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 1.5}	yeast_dream5_72	-0.4860263536166052
522	yeast_dream5			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 2.0}	yeast_dream5_73	
523	yeast_dream5			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 2.5}	yeast_dream5_74	
524	yeast_dream5			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 3.0}	yeast_dream5_75	
525	yeast_dream5			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 3.5}	yeast_dream5_76	
526	yeast_dream5			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 4.0}	yeast_dream5_77	
527	yeast_dream5			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 4.5}	yeast_dream5_78	
528	yeast_dream5			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 5.0}	yeast_dream5_79	
529	yeast_dream5			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 5.5}	yeast_dream5_80	
530	yeast_dream5			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 6.0}	yeast_dream5_81	
531	yeast_dream5			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 6.5}	yeast_dream5_82	
532	yeast_dream5			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 7.0}	yeast_dream5_83	
533	synth_ecoli_regulondb	6.9355951900909	0.19479224580815774	ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 0.5}	synth_ecoli_regulondb_0	-0.1914953076309934
534	synth_ecoli_regulondb			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 1.0}	synth_ecoli_regulondb_1	
535	synth_ecoli_regulondb			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 1.5}	synth_ecoli_regulondb_2	
536	synth_ecoli_regulondb			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 2.0}	synth_ecoli_regulondb_3	
537	synth_ecoli_regulondb			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 2.5}	synth_ecoli_regulondb_4	
538	synth_ecoli_regulondb			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 3.0}	synth_ecoli_regulondb_5	
539	synth_ecoli_regulondb			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 3.5}	synth_ecoli_regulondb_6	
540	synth_ecoli_regulondb			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 4.0}	synth_ecoli_regulondb_7	
541	synth_ecoli_regulondb			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 4.5}	synth_ecoli_regulondb_8	
542	synth_ecoli_regulondb			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 5.0}	synth_ecoli_regulondb_9	
543	synth_ecoli_regulondb			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 5.5}	synth_ecoli_regulondb_10	
544	synth_ecoli_regulondb			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 6.0}	synth_ecoli_regulondb_11	
545	synth_ecoli_regulondb			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 6.5}	synth_ecoli_regulondb_12	
546	synth_ecoli_regulondb			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 7.0}	synth_ecoli_regulondb_13	
547	synth_ecoli_regulondb	7.193102700088604	0.20045392423801572	ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 0.5}	synth_ecoli_regulondb_14	-0.1098999472274443
548	synth_ecoli_regulondb	5.229354848182584	0.20011988874408573	ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 1.0}	synth_ecoli_regulondb_15	-0.1429272947692088
549	synth_ecoli_regulondb	4.785434147704082	0.2196844621236357	ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 1.5}	synth_ecoli_regulondb_16	-0.056551747199571824
550	synth_ecoli_regulondb			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 2.0}	synth_ecoli_regulondb_17	
551	synth_ecoli_regulondb			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 2.5}	synth_ecoli_regulondb_18	
552	synth_ecoli_regulondb			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 3.0}	synth_ecoli_regulondb_19	
553	synth_ecoli_regulondb			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 3.5}	synth_ecoli_regulondb_20	
554	synth_ecoli_regulondb			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 4.0}	synth_ecoli_regulondb_21	
555	synth_ecoli_regulondb			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 4.5}	synth_ecoli_regulondb_22	
556	synth_ecoli_regulondb			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 5.0}	synth_ecoli_regulondb_23	
557	synth_ecoli_regulondb			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 5.5}	synth_ecoli_regulondb_24	
558	synth_ecoli_regulondb			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 6.0}	synth_ecoli_regulondb_25	
559	synth_ecoli_regulondb			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 6.5}	synth_ecoli_regulondb_26	
560	synth_ecoli_regulondb			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 7.0}	synth_ecoli_regulondb_27	
561	synth_ecoli_regulondb	5.582827909940512	0.2011011540058208	ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 0.5}	synth_ecoli_regulondb_28	-0.14975893379801045
562	synth_ecoli_regulondb	4.329663388153129	0.20109783338057557	ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 1.0}	synth_ecoli_regulondb_29	-0.16758985102522522
563	synth_ecoli_regulondb	4.64351861359048	0.19479224580815774	ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 1.5}	synth_ecoli_regulondb_30	-0.1407107282629462
564	synth_ecoli_regulondb	4.157056873971568	0.21454725048574827	ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 2.0}	synth_ecoli_regulondb_31	-0.09515615802260559
565	synth_ecoli_regulondb			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 2.5}	synth_ecoli_regulondb_32	
566	synth_ecoli_regulondb			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 3.0}	synth_ecoli_regulondb_33	
567	synth_ecoli_regulondb			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 3.5}	synth_ecoli_regulondb_34	
568	synth_ecoli_regulondb			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 4.0}	synth_ecoli_regulondb_35	
569	synth_ecoli_regulondb			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 4.5}	synth_ecoli_regulondb_36	
570	synth_ecoli_regulondb			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 5.0}	synth_ecoli_regulondb_37	
571	synth_ecoli_regulondb			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 5.5}	synth_ecoli_regulondb_38	
572	synth_ecoli_regulondb			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 6.0}	synth_ecoli_regulondb_39	
573	synth_ecoli_regulondb			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 6.5}	synth_ecoli_regulondb_40	
574	synth_ecoli_regulondb			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 7.0}	synth_ecoli_regulondb_41	
575	synth_ecoli_regulondb	5.984659634685606	0.19945643511783323	ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 0.5}	synth_ecoli_regulondb_42	-0.15634745202312367
576	synth_ecoli_regulondb	3.7441991554337823	0.20312590455364468	ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 1.0}	synth_ecoli_regulondb_43	-0.1830179045281546
577	synth_ecoli_regulondb	4.228074841158717	0.20598272369335063	ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 1.5}	synth_ecoli_regulondb_44	-0.1553806276158396
578	synth_ecoli_regulondb	4.113029566805371	0.2085045751784164	ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 2.0}	synth_ecoli_regulondb_45	-0.13060108977250132
579	synth_ecoli_regulondb	3.8783224628631254	0.21454725048574827	ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 2.5}	synth_ecoli_regulondb_46	-0.10459469920388192
580	synth_ecoli_regulondb			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 3.0}	synth_ecoli_regulondb_47	
581	synth_ecoli_regulondb			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 3.5}	synth_ecoli_regulondb_48	
582	synth_ecoli_regulondb			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 4.0}	synth_ecoli_regulondb_49	
583	synth_ecoli_regulondb			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 4.5}	synth_ecoli_regulondb_50	
584	synth_ecoli_regulondb			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 5.0}	synth_ecoli_regulondb_51	
585	synth_ecoli_regulondb			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 5.5}	synth_ecoli_regulondb_52	
586	synth_ecoli_regulondb			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 6.0}	synth_ecoli_regulondb_53	
587	synth_ecoli_regulondb			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 6.5}	synth_ecoli_regulondb_54	
588	synth_ecoli_regulondb			ica_zscore	{u'k': 5, u'method': u'ica_zscore', u'stdcutoff': 7.0}	synth_ecoli_regulondb_55	
589	synth_ecoli_regulondb	6.6061301798111	0.1995008223948201	ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 0.5}	synth_ecoli_regulondb_56	-0.09708863046337604
590	synth_ecoli_regulondb	3.7077408213418686	0.202981413321046	ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 1.0}	synth_ecoli_regulondb_57	-0.19526018038399476
591	synth_ecoli_regulondb	3.7802065312362836	0.20494981287241967	ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 1.5}	synth_ecoli_regulondb_58	-0.19172121664242664
592	synth_ecoli_regulondb	3.9039088379000173	0.21354461030314084	ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 2.0}	synth_ecoli_regulondb_59	-0.14941284359516946
593	synth_ecoli_regulondb	3.849044063763724	0.20777060187096047	ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 2.5}	synth_ecoli_regulondb_60	-0.12882028573320523
594	synth_ecoli_regulondb			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 3.0}	synth_ecoli_regulondb_61	
595	synth_ecoli_regulondb			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 3.5}	synth_ecoli_regulondb_62	
596	synth_ecoli_regulondb			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 4.0}	synth_ecoli_regulondb_63	
597	synth_ecoli_regulondb			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 4.5}	synth_ecoli_regulondb_64	
598	synth_ecoli_regulondb			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 5.0}	synth_ecoli_regulondb_65	
599	synth_ecoli_regulondb			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 5.5}	synth_ecoli_regulondb_66	
600	synth_ecoli_regulondb			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 6.0}	synth_ecoli_regulondb_67	
601	synth_ecoli_regulondb			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 6.5}	synth_ecoli_regulondb_68	
602	synth_ecoli_regulondb			ica_zscore	{u'k': 6, u'method': u'ica_zscore', u'stdcutoff': 7.0}	synth_ecoli_regulondb_69	
603	synth_ecoli_regulondb	6.907348786917516	0.19945643511783323	ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 0.5}	synth_ecoli_regulondb_70	-0.0892790703289531
604	synth_ecoli_regulondb	3.977928407597715	0.20494981287241967	ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 1.0}	synth_ecoli_regulondb_71	-0.192132315556217
605	synth_ecoli_regulondb	3.864651755044441	0.19945643511783323	ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 1.5}	synth_ecoli_regulondb_72	-0.19616842487068192
606	synth_ecoli_regulondb	3.8792730235136768	0.19479224580815774	ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 2.0}	synth_ecoli_regulondb_73	-0.1706667944099572
607	synth_ecoli_regulondb	3.7753751865946	0.20777060187096047	ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 2.5}	synth_ecoli_regulondb_74	-0.13128901303620655
608	synth_ecoli_regulondb	3.629905245473574	0.2085045751784164	ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 3.0}	synth_ecoli_regulondb_75	-0.12150707996877383
609	synth_ecoli_regulondb			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 3.5}	synth_ecoli_regulondb_76	
610	synth_ecoli_regulondb			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 4.0}	synth_ecoli_regulondb_77	
611	synth_ecoli_regulondb			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 4.5}	synth_ecoli_regulondb_78	
612	synth_ecoli_regulondb			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 5.0}	synth_ecoli_regulondb_79	
613	synth_ecoli_regulondb			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 5.5}	synth_ecoli_regulondb_80	
614	synth_ecoli_regulondb			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 6.0}	synth_ecoli_regulondb_81	
615	synth_ecoli_regulondb			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 6.5}	synth_ecoli_regulondb_82	
616	synth_ecoli_regulondb			ica_zscore	{u'k': 7, u'method': u'ica_zscore', u'stdcutoff': 7.0}	synth_ecoli_regulondb_83	
617	synth_yeast_macisaac	6.8023699239688815	0.1594068781654093	ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 0.5}	synth_yeast_macisaac_0	-0.14715599020557849
618	synth_yeast_macisaac			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 1.0}	synth_yeast_macisaac_1	
619	synth_yeast_macisaac			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 1.5}	synth_yeast_macisaac_2	
620	synth_yeast_macisaac			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 2.0}	synth_yeast_macisaac_3	
621	synth_yeast_macisaac			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 2.5}	synth_yeast_macisaac_4	
622	synth_yeast_macisaac			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 3.0}	synth_yeast_macisaac_5	
623	synth_yeast_macisaac			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 3.5}	synth_yeast_macisaac_6	
624	synth_yeast_macisaac			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 4.0}	synth_yeast_macisaac_7	
625	synth_yeast_macisaac			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 4.5}	synth_yeast_macisaac_8	
626	synth_yeast_macisaac			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 5.0}	synth_yeast_macisaac_9	
627	synth_yeast_macisaac			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 5.5}	synth_yeast_macisaac_10	
628	synth_yeast_macisaac			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 6.0}	synth_yeast_macisaac_11	
629	synth_yeast_macisaac			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 6.5}	synth_yeast_macisaac_12	
630	synth_yeast_macisaac			ica_zscore	{u'k': 2, u'method': u'ica_zscore', u'stdcutoff': 7.0}	synth_yeast_macisaac_13	
631	synth_yeast_macisaac	7.853994923916651	0.16348421244243996	ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 0.5}	synth_yeast_macisaac_14	-0.12218167800529653
632	synth_yeast_macisaac	4.91843966373797	0.1659137435064174	ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 1.0}	synth_yeast_macisaac_15	-0.14639473046840265
633	synth_yeast_macisaac	4.887003832157741	0.18485861810927776	ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 1.5}	synth_yeast_macisaac_16	-0.0895526113686382
634	synth_yeast_macisaac			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 2.0}	synth_yeast_macisaac_17	
635	synth_yeast_macisaac			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 2.5}	synth_yeast_macisaac_18	
636	synth_yeast_macisaac			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 3.0}	synth_yeast_macisaac_19	
637	synth_yeast_macisaac			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 3.5}	synth_yeast_macisaac_20	
638	synth_yeast_macisaac			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 4.0}	synth_yeast_macisaac_21	
639	synth_yeast_macisaac			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 4.5}	synth_yeast_macisaac_22	
640	synth_yeast_macisaac			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 5.0}	synth_yeast_macisaac_23	
641	synth_yeast_macisaac			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 5.5}	synth_yeast_macisaac_24	
642	synth_yeast_macisaac			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 6.0}	synth_yeast_macisaac_25	
643	synth_yeast_macisaac			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 6.5}	synth_yeast_macisaac_26	
644	synth_yeast_macisaac			ica_zscore	{u'k': 3, u'method': u'ica_zscore', u'stdcutoff': 7.0}	synth_yeast_macisaac_27	
645	synth_yeast_macisaac	7.014713376794924	0.16081587848043438	ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 0.5}	synth_yeast_macisaac_28	-0.14354793704603216
646	synth_yeast_macisaac	4.5893445710321386	0.16049436633346162	ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 1.0}	synth_yeast_macisaac_29	-0.1533300943699007
647	synth_yeast_macisaac	4.607540620297904	0.15912712253538444	ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 1.5}	synth_yeast_macisaac_30	-0.16405743818376134
648	synth_yeast_macisaac	4.483887641737701	0.1594068781654093	ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 2.0}	synth_yeast_macisaac_31	-0.09226854605203609
649	synth_yeast_macisaac			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 2.5}	synth_yeast_macisaac_32	
650	synth_yeast_macisaac			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 3.0}	synth_yeast_macisaac_33	
651	synth_yeast_macisaac			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 3.5}	synth_yeast_macisaac_34	
652	synth_yeast_macisaac			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 4.0}	synth_yeast_macisaac_35	
653	synth_yeast_macisaac			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 4.5}	synth_yeast_macisaac_36	
654	synth_yeast_macisaac			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 5.0}	synth_yeast_macisaac_37	
655	synth_yeast_macisaac			ica_zscore	{u'k': 4, u'method': u'ica_zscore', u'stdcutoff': 5.5}	synth_yeast_macisaac_38	
