	Unnamed: 0	dataset	davies-bouldin	dunn	method	params	setting_id	silhouette
186	186	yeast_gpl2529	3.874150701329448	0.050017926798462065	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 500}	yeast_gpl2529_58	-0.11035526935186887
187	187	yeast_gpl2529	3.846025009295577	0.040823934805903996	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 500}	yeast_gpl2529_59	-0.14870772966255574
188	188	yeast_gpl2529	3.686522899657768	0.040202067060404766	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 500}	yeast_gpl2529_60	-0.16306320490098905
189	189	yeast_gpl2529	3.391122664929667	0.04417402398654915	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 500}	yeast_gpl2529_61	-0.18762595790485306
190	190	yeast_gpl2529	3.1227394374907784	0.042388712042220035	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 500}	yeast_gpl2529_62	-0.2034114223508492
191	191	yeast_gpl2529	2.9311365016066833	0.042832619731496574	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 500}	yeast_gpl2529_63	-0.2108614579777062
192	192	yeast_dream5	5.42501933026612	0.027574503668692033	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 10}	yeast_dream5_0	-0.09522601570885356
193	193	yeast_dream5	5.9728646414019275	0.025412558953719667	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 10}	yeast_dream5_1	-0.14322433754094194
194	194	yeast_dream5	6.986358040735031	0.02401411805249376	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 10}	yeast_dream5_2	-0.19243263923078405
195	195	yeast_dream5	7.1056569875560776	0.025622635116084657	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 10}	yeast_dream5_3	-0.2500467019053854
196	196	yeast_dream5	6.7187817276444175	0.02784549616045866	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 10}	yeast_dream5_4	-0.2916254653964198
197	197	yeast_dream5	6.497509933005077	0.029541789057229245	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 10}	yeast_dream5_5	-0.3547462995370989
198	198	yeast_dream5	6.126758897507707	0.024025391408382342	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 10}	yeast_dream5_6	-0.3650317563155089
199	199	yeast_dream5	5.752025871235797	0.026161301920424655	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 10}	yeast_dream5_7	-0.4118688904358844
200	200	yeast_dream5	4.930324774144884	0.029915170573349494	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 20}	yeast_dream5_8	-0.08611822047021707
201	201	yeast_dream5	4.5386658913729345	0.04066029750780275	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 20}	yeast_dream5_9	-0.11522166274404196
202	202	yeast_dream5	5.271758160504072	0.02099850922627489	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 20}	yeast_dream5_10	-0.16735221226822275
203	203	yeast_dream5	5.3821109652618375	0.02686154961759	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 20}	yeast_dream5_11	-0.1966590808738
204	204	yeast_dream5	5.172677266935282	0.03060562489071064	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 20}	yeast_dream5_12	-0.2651410339690157
205	205	yeast_dream5	5.042418705949551	0.023676988643202748	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 20}	yeast_dream5_13	-0.2998108474084511
206	206	yeast_dream5	4.853419852418375	0.021439962644690898	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 20}	yeast_dream5_14	-0.3264028277702453
207	207	yeast_dream5	4.718102503581084	0.02483419173179596	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 20}	yeast_dream5_15	-0.34533357351258565
208	208	yeast_dream5	4.6613139251143405	0.042895105422756784	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 50}	yeast_dream5_16	-0.08523531739361223
209	209	yeast_dream5	4.924411269879753	0.04588104464447551	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 50}	yeast_dream5_17	-0.13265469163509874
210	210	yeast_dream5	4.7433870763866715	0.02968766438153155	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 50}	yeast_dream5_18	-0.16926003901417586
211	211	yeast_dream5	4.8047145809151965	0.03954778208903476	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 50}	yeast_dream5_19	-0.19187750724356836
212	212	yeast_dream5	4.635504508061358	0.029698270747649438	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 50}	yeast_dream5_20	-0.2604152327442244
213	213	yeast_dream5	4.447592214209392	0.028525814982842464	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 50}	yeast_dream5_21	-0.2872409398720419
214	214	yeast_dream5	4.131846832626714	0.03331615576357615	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 50}	yeast_dream5_22	-0.3027593222749768
215	215	yeast_dream5	3.9270027618737817	0.03031539540852705	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 50}	yeast_dream5_23	-0.3253283636512825
216	216	yeast_dream5	3.5319870041024792	0.04368761349448168	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 100}	yeast_dream5_24	-0.04944085845059479
217	217	yeast_dream5	3.830770192580053	0.047749913557415744	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 100}	yeast_dream5_25	-0.10085866154217712
218	218	yeast_dream5	4.226406737439032	0.04938328701374572	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 100}	yeast_dream5_26	-0.13484431324445026
219	219	yeast_dream5	4.216321472134208	0.0306748120970878	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 100}	yeast_dream5_27	-0.1630990126872491
220	220	yeast_dream5	4.112145197214658	0.030772939586357295	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 100}	yeast_dream5_28	-0.2144018304487892
221	221	yeast_dream5	3.785373021687009	0.030588173639288205	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 100}	yeast_dream5_29	-0.2292174412947483
222	222	yeast_dream5	3.56257758676064	0.0310119674820328	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 100}	yeast_dream5_30	-0.24892277883698655
223	223	yeast_dream5	3.3862551421395115	0.02514011616144408	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 100}	yeast_dream5_31	-0.2726275266294092
224	224	yeast_dream5	3.6267614336854783	0.04368761349448168	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 200}	yeast_dream5_32	-0.03804377478174134
225	225	yeast_dream5	3.8878340544765844	0.046258089266564925	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 200}	yeast_dream5_33	-0.08168693594172556
226	226	yeast_dream5	4.121262355004686	0.045708042343598126	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 200}	yeast_dream5_34	-0.13808646941602895
227	227	yeast_dream5	4.279156412594464	0.04761566116178143	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 200}	yeast_dream5_35	-0.15517868556532474
228	228	yeast_dream5	4.064290438828082	0.03373928391739055	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 200}	yeast_dream5_36	-0.210609638514316
229	229	yeast_dream5	3.732363489452408	0.033007901858035836	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 200}	yeast_dream5_37	-0.2377875027289483
230	230	yeast_dream5	3.5504406481681654	0.03734896173604761	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 200}	yeast_dream5_38	-0.2531385086920153
231	231	yeast_dream5	3.337407796343739	0.033007901858035836	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 200}	yeast_dream5_39	-0.26482382001326993
232	232	yeast_dream5	3.677811132978913	0.04695336871046777	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 300}	yeast_dream5_40	-0.058919417848047224
233	233	yeast_dream5	3.8351919572062187	0.04815872484266486	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 300}	yeast_dream5_41	-0.07618275619704894
234	234	yeast_dream5	4.186420763056029	0.039201993160029015	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 300}	yeast_dream5_42	-0.13996921591237155
235	235	yeast_dream5	4.176932698084821	0.034774468785123434	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 300}	yeast_dream5_43	-0.16637464702384802
236	236	yeast_dream5	4.042885074756109	0.02514011616144408	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 300}	yeast_dream5_44	-0.21391781611727406
237	237	yeast_dream5	3.734367266020272	0.028819382157011537	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 300}	yeast_dream5_45	-0.2331498050438366
238	238	yeast_dream5	3.4488234313987287	0.03162744754156305	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 300}	yeast_dream5_46	-0.256904248458862
239	239	yeast_dream5	3.0976866074016707	0.0358932884625892	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 300}	yeast_dream5_47	-0.26906283643674617
240	240	yeast_dream5	3.496935106997877	0.04934371501940003	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 400}	yeast_dream5_48	-0.044890002758780224
241	241	yeast_dream5	3.767885196452605	0.04798093071217124	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 400}	yeast_dream5_49	-0.08141436680850075
242	242	yeast_dream5	4.055993323005127	0.04010455228385693	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 400}	yeast_dream5_50	-0.13717719771517087
243	243	yeast_dream5	4.211643448044483	0.03399543189226015	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 400}	yeast_dream5_51	-0.1672661337919223
244	244	yeast_dream5	3.8968803546075255	0.03330178892970165	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 400}	yeast_dream5_52	-0.2039486087175442
245	245	yeast_dream5	3.7534757216248216	0.026995561313187085	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 400}	yeast_dream5_53	-0.21752875661501994
246	246	yeast_dream5	3.437446128892609	0.039946372527353134	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 400}	yeast_dream5_54	-0.2601242269501761
247	247	yeast_dream5	3.2589014047630878	0.03699652681638715	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 400}	yeast_dream5_55	-0.27151232544024256
248	248	yeast_dream5	3.5396169798312265	0.04368761349448168	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 500}	yeast_dream5_56	-0.047443954675555886
249	249	yeast_dream5	4.1147658964463565	0.04779810718978968	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 500}	yeast_dream5_57	-0.09006760352662084
250	250	yeast_dream5	4.244996990770293	0.05010940552493058	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 500}	yeast_dream5_58	-0.13508940464363794
251	251	yeast_dream5	4.091720936135836	0.03311950714795602	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 500}	yeast_dream5_59	-0.15698365607076334
252	252	yeast_dream5	3.898149781650511	0.03373928391739055	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 500}	yeast_dream5_60	-0.19729463031428687
253	253	yeast_dream5	3.800227472939581	0.033007901858035836	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 500}	yeast_dream5_61	-0.24725132991907298
254	254	yeast_dream5	3.4505658270904918	0.032561616643373516	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 500}	yeast_dream5_62	-0.2566630966441792
255	255	yeast_dream5	3.1511809869517875	0.030912462398281763	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 500}	yeast_dream5_63	-0.26596548221554445
256	256	synth_ecoli_regulondb	4.077842618432301	0.2204152004071168	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 10}	synth_ecoli_regulondb_0	-0.06690255626857743
257	257	synth_ecoli_regulondb	5.5386710815530265	0.226330582600851	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 10}	synth_ecoli_regulondb_1	-0.07021926927806513
258	258	synth_ecoli_regulondb	5.573418757905643	0.2309971659447745	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 10}	synth_ecoli_regulondb_2	-0.09722318490453057
259	259	synth_ecoli_regulondb	4.467588733933343	0.2264677083163657	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 10}	synth_ecoli_regulondb_3	-0.1147350513205021
260	260	synth_ecoli_regulondb	3.5334349689292313	0.211151950551163	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 10}	synth_ecoli_regulondb_4	-0.12865965366894874
261	261	synth_ecoli_regulondb	2.9061602383704144	0.21341613219652067	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 10}	synth_ecoli_regulondb_5	-0.14266516586190825
262	262	synth_ecoli_regulondb	2.515964014689749	0.21341613219652067	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 10}	synth_ecoli_regulondb_6	-0.1477036121341494
263	263	synth_ecoli_regulondb	2.240398165859527	0.2156676893869368	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 10}	synth_ecoli_regulondb_7	-0.13971519984918807
264	264	synth_ecoli_regulondb	2.8412435478929607	0.22182714104912635	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 20}	synth_ecoli_regulondb_8	-0.03731096595256832
265	265	synth_ecoli_regulondb	4.312144340191864	0.226330582600851	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 20}	synth_ecoli_regulondb_9	-0.04309242121497153
266	266	synth_ecoli_regulondb	4.623159559839022	0.2293485059818008	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 20}	synth_ecoli_regulondb_10	-0.07024060204383717
267	267	synth_ecoli_regulondb	4.031096910686596	0.22355708746035746	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 20}	synth_ecoli_regulondb_11	-0.09054401321360174
268	268	synth_ecoli_regulondb	3.201814730407524	0.21918174790083209	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 20}	synth_ecoli_regulondb_12	-0.10808335609842973
269	269	synth_ecoli_regulondb	2.7430428327216765	0.22170229982074866	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 20}	synth_ecoli_regulondb_13	-0.10321909143080776
270	270	synth_ecoli_regulondb	2.3349448648084747	0.2303070731094676	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 20}	synth_ecoli_regulondb_14	-0.10190517411347202
271	271	synth_ecoli_regulondb	2.069308634553503	0.2303070731094676	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 20}	synth_ecoli_regulondb_15	-0.1115121755416463
272	272	synth_ecoli_regulondb	2.84118452900931	0.22182714104912635	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 50}	synth_ecoli_regulondb_16	-0.03692529564489451
273	273	synth_ecoli_regulondb	4.478096427651415	0.22917981608393065	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 50}	synth_ecoli_regulondb_17	-0.018322979660431442
274	274	synth_ecoli_regulondb	3.8005418221703104	0.23300726579577746	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 50}	synth_ecoli_regulondb_18	-0.03445191719156558
275	275	synth_ecoli_regulondb	3.4044563816695463	0.23483771653219265	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 50}	synth_ecoli_regulondb_19	-0.02808883867877186
276	276	synth_ecoli_regulondb	2.8898299230811397	0.2549427837107497	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 50}	synth_ecoli_regulondb_20	-0.03127661649573127
277	277	synth_ecoli_regulondb	2.4311751210009374	0.26332426981367	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 50}	synth_ecoli_regulondb_21	-0.04789623903686861
278	278	synth_ecoli_regulondb	2.143172636531776	0.2659929625774018	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 50}	synth_ecoli_regulondb_22	-0.04676035343442083
279	279	synth_ecoli_regulondb	1.8926792806607964	0.26998777628247805	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 50}	synth_ecoli_regulondb_23	-0.04163603858969422
280	280	synth_ecoli_regulondb	3.2813170255686948	0.22182714104912635	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 100}	synth_ecoli_regulondb_24	-0.02526171727192029
281	281	synth_ecoli_regulondb	4.111506988073851	0.226330582600851	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 100}	synth_ecoli_regulondb_25	-0.018728549114309916
282	282	synth_ecoli_regulondb	4.126887173659604	0.2300359999303586	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 100}	synth_ecoli_regulondb_26	-0.03644790473484533
283	283	synth_ecoli_regulondb	3.183771643062418	0.2515742126620568	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 100}	synth_ecoli_regulondb_27	-0.0021415601593018268
284	284	synth_ecoli_regulondb	2.6589955005930417	0.2640732878137169	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 100}	synth_ecoli_regulondb_28	-0.003675481632441472
285	285	synth_ecoli_regulondb	2.324822861273536	0.2663987480343712	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 100}	synth_ecoli_regulondb_29	-0.003960935869510756
286	286	synth_ecoli_regulondb	1.9892701543065736	0.2575913594931749	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 100}	synth_ecoli_regulondb_30	-0.00731777944575582
287	287	synth_ecoli_regulondb	1.7905143503654342	0.2764565257993669	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 100}	synth_ecoli_regulondb_31	-0.01334480399764111
288	288	synth_ecoli_regulondb	3.2308989365571636	0.22182714104912635	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 200}	synth_ecoli_regulondb_32	-0.042073755017619424
289	289	synth_ecoli_regulondb	4.054793571342033	0.2289333448745077	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 200}	synth_ecoli_regulondb_33	-0.021409637618237925
290	290	synth_ecoli_regulondb	3.6434290327323375	0.2314189797823047	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 200}	synth_ecoli_regulondb_34	-0.020278461722504616
291	291	synth_ecoli_regulondb	3.3469178487334754	0.2418460667204381	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 200}	synth_ecoli_regulondb_35	0.0033508826974469235
292	292	synth_ecoli_regulondb	2.6022128739457457	0.2688036529679994	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 200}	synth_ecoli_regulondb_36	0.013900004388491231
293	293	synth_ecoli_regulondb	2.2584554516453017	0.27255581845515553	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 200}	synth_ecoli_regulondb_37	0.011607150494391077
294	294	synth_ecoli_regulondb	1.9491804058531752	0.2951628815225001	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 200}	synth_ecoli_regulondb_38	-0.005098537082902061
295	295	synth_ecoli_regulondb	1.6434833985270645	0.2524474526150746	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 200}	synth_ecoli_regulondb_39	-0.00215086519861479
296	296	synth_ecoli_regulondb	3.909205563058857	0.22182714104912635	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 300}	synth_ecoli_regulondb_40	-0.04168560252309874
297	297	synth_ecoli_regulondb	4.328184969979487	0.22917981608393065	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 300}	synth_ecoli_regulondb_41	-0.02231694560009155
298	298	synth_ecoli_regulondb	3.694161909513216	0.2351390633926973	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 300}	synth_ecoli_regulondb_42	-0.017827119249020345
299	299	synth_ecoli_regulondb	3.2804643187573324	0.23900370895618345	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 300}	synth_ecoli_regulondb_43	0.0008571681723026157
300	300	synth_ecoli_regulondb	2.653314020923061	0.26082865894567664	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 300}	synth_ecoli_regulondb_44	0.0019485484357611008
301	301	synth_ecoli_regulondb	2.184470347719423	0.2716378049926788	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 300}	synth_ecoli_regulondb_45	0.009617869189398059
302	302	synth_ecoli_regulondb	1.8449124737293103	0.2962041374583332	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 300}	synth_ecoli_regulondb_46	0.006774597357207035
303	303	synth_ecoli_regulondb	1.513619080506845	0.3177411247925234	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 300}	synth_ecoli_regulondb_47	0.007442772774459658
304	304	synth_ecoli_regulondb	2.839154293741489	0.22182714104912635	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 400}	synth_ecoli_regulondb_48	-0.038760815586108235
305	305	synth_ecoli_regulondb	4.476686818098041	0.2300359999303586	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 400}	synth_ecoli_regulondb_49	-0.023616418623923472
306	306	synth_ecoli_regulondb	3.7112933940051542	0.2408346016431679	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 400}	synth_ecoli_regulondb_50	-0.01982265706538534
307	307	synth_ecoli_regulondb	3.2778529202235447	0.2419532104312769	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 400}	synth_ecoli_regulondb_51	0.00677585291592418
308	308	synth_ecoli_regulondb	2.648079519539691	0.2654681950339941	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 400}	synth_ecoli_regulondb_52	-0.0023348929276446463
309	309	synth_ecoli_regulondb	2.1861120389648514	0.2911966221393236	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 400}	synth_ecoli_regulondb_53	0.012239561566793344
310	310	synth_ecoli_regulondb	1.8278674066002092	0.29429738652422865	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 400}	synth_ecoli_regulondb_54	-0.0036107367557652453
311	311	synth_ecoli_regulondb	1.507065381612614	0.30411271357027325	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 400}	synth_ecoli_regulondb_55	0.001330052437404829
312	312	synth_ecoli_regulondb	3.8142075302398384	0.22182714104912635	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 500}	synth_ecoli_regulondb_56	-0.03456030143939129
313	313	synth_ecoli_regulondb	3.3360515292354584	0.22182714104912635	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 500}	synth_ecoli_regulondb_57	-0.019839622371028418
314	314	synth_ecoli_regulondb	3.54979674082976	0.23471871339650546	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 500}	synth_ecoli_regulondb_58	-0.0216398795962226
315	315	synth_ecoli_regulondb	3.270602408781904	0.2497843690251456	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 500}	synth_ecoli_regulondb_59	0.0023429781990840803
316	316	synth_ecoli_regulondb	2.6531336821842233	0.26314537433990515	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 500}	synth_ecoli_regulondb_60	-0.022852283560192744
317	317	synth_ecoli_regulondb	2.1015485837035395	0.2855992300968331	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 500}	synth_ecoli_regulondb_61	0.00179857220077606
318	318	synth_ecoli_regulondb	1.7125744727557404	0.2775205198703713	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 500}	synth_ecoli_regulondb_62	-0.006737963745446377
319	319	synth_ecoli_regulondb	1.476072272749506	0.2952840157985137	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 500}	synth_ecoli_regulondb_63	0.005072661662731228
320	320	synth_yeast_macisaac	4.761602434545138	0.162228249315769	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 10}	synth_yeast_macisaac_0	-0.06710473778219646
321	321	synth_yeast_macisaac	5.049224903469521	0.16528047814694166	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 10}	synth_yeast_macisaac_1	-0.05839352435045985
322	322	synth_yeast_macisaac	5.243468305478934	0.16977628248875198	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 10}	synth_yeast_macisaac_2	-0.08145519166073162
323	323	synth_yeast_macisaac	4.613760891360087	0.16977628248875196	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 10}	synth_yeast_macisaac_3	-0.0930405780227039
324	324	synth_yeast_macisaac	3.6986908973404216	0.1700001386873888	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 10}	synth_yeast_macisaac_4	-0.11479985334987346
325	325	synth_yeast_macisaac	3.1387159950741697	0.17445784638605122	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 10}	synth_yeast_macisaac_5	-0.12094899318000712
326	326	synth_yeast_macisaac	2.7397452420904385	0.17741653700246582	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 10}	synth_yeast_macisaac_6	-0.1264378514415974
327	327	synth_yeast_macisaac	2.455437339625946	0.17404727940926265	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 10}	synth_yeast_macisaac_7	-0.1291634407541582
328	328	synth_yeast_macisaac	3.9850115729926197	0.16068423579256924	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 20}	synth_yeast_macisaac_8	-0.010805325609092798
329	329	synth_yeast_macisaac	4.879756751497858	0.1704290086769027	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 20}	synth_yeast_macisaac_9	-0.04245458960414456
330	330	synth_yeast_macisaac	4.502909324219035	0.16834032932469709	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 20}	synth_yeast_macisaac_10	-0.03683207740559565
331	331	synth_yeast_macisaac	4.068500637029244	0.17367985562300894	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 20}	synth_yeast_macisaac_11	-0.04443135255766242
